topology,nodes,edges,k_avg,k_min,k_max,k_variance,d,d_norm,aspl,acc,assort,core_max,ktruss_max,peak_day,Y_peak_day,peak_cases,fraction_peak_cases,span,Y_span,time_network,time_epidemic
SW,22895,457900,40,35,45,0.7949,0.0017,0.320552537,4.866267713,0.6887,-0.0006,37,21,34,0.0932,11072,0.4836,153,0.4192,13.0456,32.5502
SW,22895,297635,26,22,30,0.5041,0.0011,0.274457444,5.897512246,0.6797,-0.0039,23,14,45,0.1233,10065,0.4396,167,0.4575,6.2476,25.6038
SW,22895,206055,18,13,21,0.3533,0.0008,0.235109765,7.241394597,0.6656,-0.0007,15,10,61,0.1671,8487,0.3707,177,0.4849,3.2619,21.5077
SW,22895,343425,30,26,35,0.6066,0.0013,0.289769673,5.505263647,0.6818,0.0006,27,16,40,0.1096,10414,0.4549,157,0.4301,8.0181,27.6834
SW,22895,137370,12,9,15,0.2334,0.0005,0.191723756,9.672365831,0.6436,0,10,7,88,0.2411,5962,0.2604,218,0.5973,1.523,18.3197
SW,22895,91580,8,5,10,0.1592,0.0003,0.148337746,14.26582728,0.6062,-0.0038,6,5,147,0.4027,3688,0.1611,289,0.7918,0.7102,16.0556
SW,22895,114475,10,7,13,0.198,0.0004,0.17221479,11.3470663,0.6288,-0.0038,8,6,109,0.2986,4957,0.2165,238,0.6521,1.1111,17.2339
SW,22895,68685,6,4,8,0.1171,0.0003,0.117554883,20.60333858,0.5677,0.0027,4,4,226,0.6192,2005,0.0876,496,1.3589,0.509,14.8541
SW,22895,320530,28,24,32,0.5592,0.0012,0.282387224,5.687144878,0.6802,0.0018,25,15,43,0.1178,10141,0.4429,165,0.4521,7.0498,26.649
SW,22895,228950,20,17,24,0.3969,0.0009,0.246383664,6.795748091,0.6696,-0.0021,17,12,55,0.1507,9075,0.3964,170,0.4658,3.8307,22.4609
SW,26297,210376,16,13,19,0.3209,0.0006,0.219256404,7.97732161,0.6598,-0.0004,13,9,68,0.1863,9069,0.3449,185,0.5068,3.0247,23.4532
SW,26297,289267,22,19,26,0.4532,0.0008,0.252834179,6.565017586,0.6718,0.0015,19,12,52,0.1425,10769,0.4095,174,0.4767,5.3082,27.0674
SW,26297,184079,14,11,17,0.2838,0.0005,0.205176848,8.765791009,0.6527,-0.0015,12,8,77,0.211,8319,0.3163,196,0.537,2.2083,22.2612
SW,26297,473346,36,31,41,0.7303,0.0014,0.30476092,5.172232668,0.6862,0.0006,33,19,36,0.0986,12567,0.4779,156,0.4274,12.519,35.4497
SW,26297,447049,34,30,38,0.6818,0.0013,0.298734135,5.300672087,0.6852,0.0017,31,18,38,0.1041,12476,0.4744,156,0.4274,11.3608,34.3951
SW,26297,315564,24,20,28,0.479,0.0009,0.262008662,6.263368174,0.6756,0.0004,21,13,47,0.1288,11013,0.4188,173,0.474,6.1883,28.3261
SW,26297,499643,38,33,42,0.7431,0.0014,0.310461771,5.056915748,0.6883,0.0011,34,20,36,0.0986,12683,0.4823,159,0.4356,13.8166,36.6921
SW,26297,420752,32,28,36,0.6384,0.0012,0.292341872,5.444812985,0.6836,-0.0018,29,17,39,0.1068,12304,0.4679,159,0.4356,10.2155,33.3217
SW,26297,525940,40,36,45,0.7774,0.0015,0.315870138,4.95268814,0.6888,0,37,21,33,0.0904,12876,0.4896,147,0.4027,15.316,37.6608
SW,26297,341861,26,22,30,0.5125,0.001,0.270448369,6.010320264,0.6783,-0.0032,23,14,46,0.126,11310,0.4301,164,0.4493,7.1318,29.6094
SW,26297,236673,18,14,21,0.3621,0.0007,0.231675452,7.389113829,0.6647,-0.0016,15,10,61,0.1671,9640,0.3666,181,0.4959,3.5889,24.8124
SW,26297,394455,30,26,35,0.5941,0.0011,0.285536928,5.607979176,0.6824,-0.0029,27,16,40,0.1096,11930,0.4537,158,0.4329,9.2036,32.1493
SW,26297,157782,12,9,15,0.2414,0.0005,0.188923194,9.883763002,0.6426,-0.0025,10,7,91,0.2493,7211,0.2742,204,0.5589,1.6996,21.0862
SW,26297,105188,8,5,10,0.1618,0.0003,0.146170936,14.59667563,0.6058,-0.0035,6,5,143,0.3918,4211,0.1601,310,0.8493,0.8567,18.6352
SW,26297,131485,10,7,13,0.1994,0.0004,0.169699202,11.60227029,0.6283,0.0039,8,6,113,0.3096,6083,0.2313,241,0.6603,1.2356,19.9248
SW,26297,78891,6,4,9,0.1197,0.0002,0.115837726,21.09372239,0.5664,-0.0019,4,5,228,0.6247,2495,0.0949,504,1.3808,0.5821,17.2275
SW,26297,368158,28,24,32,0.5712,0.0011,0.278262316,5.794532928,0.6796,0.0029,25,15,43,0.1178,11912,0.453,164,0.4493,7.9511,30.7639
SW,26297,262970,20,17,23,0.4065,0.0008,0.24278467,6.931846904,0.6694,0.0003,17,11,56,0.1534,9930,0.3776,179,0.4904,4.4007,25.9362
SW,28437,227496,16,13,19,0.3111,0.0006,0.217462505,8.070006372,0.6604,0.004,14,9,68,0.1863,9901,0.3482,191,0.5233,3.2908,25.4506
SW,28437,312807,22,18,26,0.4401,0.0008,0.250765555,6.637238965,0.6728,-0.002,19,12,52,0.1425,11711,0.4118,168,0.4603,5.8113,29.5799
SW,28437,199059,14,11,17,0.2723,0.0005,0.203498145,8.86994551,0.6535,-0.0025,12,8,78,0.2137,8925,0.3139,199,0.5452,2.4617,24.1745
SW,28437,511866,36,31,40,0.7115,0.0013,0.302267446,5.224530377,0.6865,-0.003,32,19,37,0.1014,13571,0.4772,153,0.4192,13.7384,38.5324
SW,28437,483429,34,29,38,0.6755,0.0012,0.29628997,5.354789621,0.6853,0.0017,30,18,37,0.1014,13535,0.476,164,0.4493,12.415,37.242
SW,28437,341244,24,20,29,0.4846,0.0008,0.259864975,6.331244932,0.6757,-0.0034,21,13,49,0.1342,12068,0.4244,172,0.4712,6.7985,30.7633
SW,28437,540303,38,34,42,0.7439,0.0013,0.307921653,5.107583498,0.6878,-0.0004,34,20,35,0.0959,13810,0.4856,156,0.4274,15.1706,39.7104
SW,28437,454992,32,27,36,0.6432,0.0011,0.289950007,5.500977947,0.6839,0.0003,29,17,40,0.1096,13208,0.4645,160,0.4384,11.0796,35.9299
SW,28437,568740,40,36,44,0.7877,0.0014,0.31328577,5.001886086,0.689,0.0004,36,21,34,0.0932,13776,0.4844,155,0.4247,16.8053,41.0346
SW,28437,369681,26,22,31,0.5124,0.0009,0.26823563,6.074562992,0.6781,0.0028,23,14,46,0.126,12445,0.4376,163,0.4466,7.5855,32.2735
SW,28437,255933,18,15,21,0.3592,0.0006,0.229779944,7.473257386,0.6648,0.0027,15,10,63,0.1726,9976,0.3508,180,0.4932,4.0843,26.9047
SW,28437,426555,30,26,34,0.5816,0.0011,0.283200739,5.666467859,0.6825,0.0001,27,16,41,0.1123,12804,0.4503,154,0.4219,9.8657,34.8208
SW,28437,170622,12,9,15,0.2431,0.0004,0.187377474,10.00418661,0.6427,0.0036,9,7,94,0.2575,7782,0.2737,215,0.589,1.9324,22.9983
SW,28437,113748,8,6,10,0.152,0.0003,0.144975003,14.78507276,0.6078,-0.0007,6,5,163,0.4466,4363,0.1534,335,0.9178,0.9205,20.1424
SW,28437,142185,10,7,13,0.2026,0.0004,0.168310767,11.74763525,0.6283,-0.0014,8,6,116,0.3178,6107,0.2148,248,0.6795,1.3898,21.5321
SW,28437,85311,6,4,8,0.1173,0.0002,0.114889972,21.37272442,0.5671,-0.0035,4,4,246,0.674,2598,0.0914,525,1.4384,0.6326,18.7005
SW,28437,398118,28,23,32,0.5486,0.001,0.275985646,5.855685598,0.6807,0.0002,25,15,44,0.1205,12474,0.4387,158,0.4329,8.6412,33.6972
SW,28437,284370,20,17,25,0.3986,0.0007,0.240798268,7.009367008,0.6694,0.0013,17,11,56,0.1534,11247,0.3955,178,0.4877,4.918,28.2691
SW,43770,350160,16,12,19,0.3231,0.0004,0.208078224,8.59121691,0.6592,0.003,14,9,71,0.1945,15062,0.3441,195,0.5342,5.1114,39.6914
SW,43770,481470,22,18,26,0.4377,0.0005,0.239944129,7.043243428,0.673,0.0031,19,13,56,0.1534,17869,0.4082,180,0.4932,8.992,45.7091
SW,43770,306390,14,11,17,0.2764,0.0003,0.194716476,9.455680235,0.653,-0.0009,12,8,84,0.2301,13914,0.3179,213,0.5836,3.9693,37.8393
SW,43770,787860,36,32,41,0.7173,0.0008,0.28922353,5.518287315,0.6862,-0.0016,33,19,38,0.1041,20797,0.4751,158,0.4329,21.1024,59.9734
SW,43770,744090,34,30,38,0.6643,0.0008,0.283504003,5.658801152,0.6853,0.0005,30,18,40,0.1096,20461,0.4675,163,0.4466,19.1036,58.0185
SW,43770,525240,24,20,28,0.4731,0.0005,0.248650877,6.712777524,0.6766,0.0003,21,13,51,0.1397,18618,0.4254,184,0.5041,10.6394,48.0262
SW,43770,831630,38,33,43,0.7559,0.0009,0.294633738,5.392155604,0.6872,-0.0013,35,20,37,0.1014,21093,0.4819,159,0.4356,23.3528,61.8183
SW,43770,700320,32,27,36,0.6419,0.0007,0.277437632,5.816526327,0.6837,-0.0004,29,17,41,0.1123,20451,0.4672,171,0.4685,17.1612,56.0258
SW,43770,875400,40,35,45,0.7951,0.0009,0.299766374,5.278175781,0.6884,-0.0013,36,21,36,0.0986,21303,0.4867,165,0.4521,25.6823,63.9093
SW,43770,569010,26,22,30,0.5076,0.0006,0.256660308,6.435623609,0.679,-0.0002,23,14,47,0.1288,19277,0.4404,180,0.4932,12.288,50.0299
SW,43770,393930,18,13,21,0.3642,0.0004,0.219864122,7.946394749,0.6644,-0.0014,15,11,65,0.1781,16492,0.3768,193,0.5288,6.387,42.0773
SW,43770,656550,30,26,35,0.603,0.0007,0.270979619,5.995109493,0.6822,0.0002,27,16,42,0.1151,19991,0.4567,168,0.4603,15.9948,54.5977
SW,43770,262620,12,9,15,0.2388,0.0003,0.179291469,10.68137724,0.6434,0.002,10,7,99,0.2712,11690,0.2671,227,0.6219,2.99,35.7773
SW,43770,175080,8,5,11,0.1631,0.0002,0.138718816,15.84344324,0.6062,-0.001,6,5,167,0.4575,6978,0.1594,323,0.8849,1.4694,31.4876
SW,43770,218850,10,7,13,0.2027,0.0002,0.161047558,12.56486876,0.6282,0.0008,8,6,120,0.3288,10085,0.2304,244,0.6685,2.1737,33.653
SW,43770,131310,6,4,9,0.1219,0.0001,0.109932061,22.93680138,0.5659,0.0008,4,4,257,0.7041,4674,0.1068,597,1.6356,0.9711,29.0348
SW,43770,612780,28,24,32,0.5467,0.0006,0.264075884,6.199337004,0.6808,0.0012,25,15,46,0.126,19551,0.4467,168,0.4603,14.0357,52.4033
SW,43770,437700,20,16,23,0.3973,0.0005,0.230406966,7.445212241,0.6696,0.0019,17,11,60,0.1644,16989,0.3881,187,0.5123,7.6882,44.0379
SW,20280,162240,16,13,19,0.3176,0.0008,0.225432209,7.673659417,0.6596,0.0003,14,9,66,0.1808,7097,0.35,178,0.4877,2.3197,18.0423
SW,20280,223080,22,18,26,0.4426,0.0011,0.259955771,6.328338908,0.6722,0.0003,19,12,50,0.137,8436,0.416,162,0.4438,3.8996,20.6219
SW,20280,141960,14,11,17,0.2672,0.0007,0.210956074,8.424566986,0.654,-0.0004,11,8,76,0.2082,6252,0.3083,188,0.5151,1.713,17.1382
SW,20280,365040,36,31,40,0.7094,0.0018,0.313345135,5.000743649,0.686,0.0005,32,19,36,0.0986,9667,0.4767,151,0.4137,9.4293,27.0188
SW,20280,344760,34,29,38,0.6631,0.0017,0.307148593,5.123229213,0.6858,0.0003,31,18,36,0.0986,9448,0.4659,154,0.4219,8.802,26.1288
SW,20280,243360,24,20,27,0.4798,0.0012,0.269388672,6.040906626,0.6761,0.0013,21,13,47,0.1288,8668,0.4274,161,0.4411,4.6824,21.5377
SW,20280,385320,38,32,42,0.7576,0.0019,0.319206562,4.890759388,0.6876,-0.0008,34,20,33,0.0904,9868,0.4866,144,0.3945,10.4279,27.9605
SW,20280,324480,32,28,36,0.6413,0.0016,0.300576279,5.260671562,0.6836,0.0017,29,17,39,0.1068,9307,0.4589,157,0.4301,7.9731,25.2366
SW,20280,405600,40,35,44,0.8115,0.002,0.324767266,4.791340471,0.6881,-0.0002,37,21,33,0.0904,9924,0.4893,154,0.4219,11.484,28.8973
SW,20280,263640,26,22,30,0.5088,0.0013,0.2780661,5.799749662,0.6782,-0.0012,23,14,42,0.1151,8973,0.4425,161,0.4411,5.2846,22.5441
SW,20280,182520,18,15,21,0.3379,0.0009,0.238201066,7.11341434,0.6676,-0.0014,16,10,60,0.1644,7475,0.3686,176,0.4822,2.8329,18.7984
SW,20280,304200,30,26,34,0.5835,0.0015,0.29357966,5.416235142,0.6827,0.0005,27,17,40,0.1096,9343,0.4607,153,0.4192,7.2425,24.5418
SW,20280,121680,12,9,15,0.2409,0.0006,0.194244603,9.489235112,0.6435,0.0016,10,7,89,0.2438,5834,0.2877,206,0.5644,1.297,16.0485
SW,20280,81120,8,6,11,0.1662,0.0004,0.15028814,13.97909267,0.6054,-0.0003,6,5,141,0.3863,3192,0.1574,283,0.7753,0.6534,14.0904
SW,20280,101400,10,8,13,0.1977,0.0005,0.174479127,11.12596423,0.6287,0.0013,8,6,106,0.2904,4664,0.23,226,0.6192,0.9256,15.162
SW,20280,60840,6,4,8,0.1152,0.0003,0.119100533,20.17790889,0.5671,0.004,4,4,221,0.6055,1971,0.0972,513,1.4055,0.4546,13.2095
SW,20280,283920,28,24,32,0.5693,0.0014,0.286100144,5.594072812,0.68,0.0002,25,16,42,0.1151,9040,0.4458,155,0.4247,6.0257,23.5662
SW,20280,202800,20,17,24,0.3964,0.001,0.249623197,6.677827127,0.6697,0.0002,17,11,54,0.1479,7994,0.3942,173,0.474,3.4255,19.7366
SW,31296,250368,16,12,20,0.3262,0.0005,0.215305483,8.184281469,0.6588,0.0013,13,9,68,0.1863,10833,0.3461,188,0.5151,3.4832,28.1764
SW,31296,344256,22,18,26,0.433,0.0007,0.248278199,6.726273256,0.6733,0.0005,19,13,53,0.1452,12664,0.4047,170,0.4658,6.3485,32.5902
SW,31296,219072,14,11,17,0.2779,0.0004,0.201479636,8.998364549,0.6527,-0.0005,12,8,78,0.2137,9989,0.3192,198,0.5425,2.7499,26.8055
SW,31296,563328,36,31,40,0.7132,0.0012,0.299269239,5.288983908,0.6866,-0.0009,32,19,37,0.1014,14990,0.479,158,0.4329,15.4083,42.6546
SW,31296,532032,34,30,38,0.6818,0.0011,0.293351054,5.421488485,0.6851,-0.0009,31,18,38,0.1041,14740,0.471,159,0.4356,13.9233,41.2411
SW,31296,375552,24,20,28,0.4764,0.0008,0.257287361,6.414919422,0.6756,0.0004,21,13,49,0.1342,13360,0.4269,165,0.4521,7.3723,33.9018
SW,31296,594624,38,34,42,0.7535,0.0012,0.304867362,5.170025951,0.6873,0.0005,34,20,36,0.0986,15233,0.4867,158,0.4329,16.9558,44.0348
SW,31296,500736,32,28,36,0.6415,0.001,0.287073978,5.570202946,0.6838,-0.0009,29,17,41,0.1123,14408,0.4604,160,0.4384,12.3983,39.6032
SW,31296,625920,40,35,45,0.7926,0.0013,0.310178272,5.062515063,0.6887,-0.0003,36,21,35,0.0959,15229,0.4866,158,0.4329,19.5653,45.3043
SW,31296,406848,26,22,30,0.5198,0.0008,0.265574987,6.153754126,0.6782,-0.0029,23,14,46,0.126,13553,0.4331,164,0.4493,8.5877,35.4638
SW,31296,281664,18,15,22,0.3583,0.0006,0.227500745,7.576998145,0.665,-0.0013,15,11,63,0.1726,11707,0.3741,185,0.5068,4.5765,29.5745
SW,31296,469440,30,26,34,0.5897,0.001,0.280391656,5.738559858,0.6823,-0.0024,27,17,44,0.1205,13910,0.4445,173,0.474,10.9556,38.2411
SW,31296,187776,12,9,15,0.2404,0.0004,0.185518867,10.152663,0.6424,0.0005,10,7,89,0.2438,8574,0.274,206,0.5644,2.0709,25.3375
SW,31296,125184,8,6,11,0.1555,0.0003,0.143536989,15.01728168,0.6071,-0.0016,6,5,154,0.4219,5367,0.1715,305,0.8356,1.0415,22.1283
SW,31296,156480,10,7,13,0.1982,0.0003,0.166641284,11.92684853,0.6284,-0.0035,8,6,113,0.3096,7346,0.2347,240,0.6575,1.4459,23.7083
SW,31296,93888,6,4,9,0.1181,0.0002,0.113750372,21.71636655,0.5671,0.0001,4,4,256,0.7014,2989,0.0955,536,1.4685,0.7092,20.5118
SW,31296,438144,28,24,32,0.5582,0.0009,0.27324813,5.931064365,0.6805,-0.0003,25,15,44,0.1205,13909,0.4444,170,0.4658,9.5023,36.8199
SW,31296,312960,20,16,24,0.3893,0.0006,0.238409778,7.10493777,0.6702,-0.0003,17,11,57,0.1562,12234,0.3909,174,0.4767,5.4535,31.038
SW,47352,378816,16,12,20,0.3211,0.0003,0.206453208,8.688159265,0.6595,-0.0005,14,9,74,0.2027,16137,0.3408,201,0.5507,5.5794,43.0216
SW,47352,520872,22,18,26,0.4334,0.0005,0.238070252,7.118737587,0.6733,-0.0017,19,12,55,0.1507,19591,0.4137,181,0.4959,9.8659,49.651
SW,47352,331464,14,11,17,0.2786,0.0003,0.19319581,9.56462578,0.6523,0.0004,11,8,82,0.2247,14964,0.316,208,0.5699,4.3069,40.853
SW,47352,852336,36,31,40,0.7296,0.0008,0.286964798,5.572868113,0.6858,-0.0005,32,19,38,0.1041,22865,0.4829,165,0.4521,24.0529,64.8683
SW,47352,804984,34,29,38,0.6645,0.0007,0.281289938,5.715292945,0.6852,-0.0006,31,18,40,0.1096,22297,0.4709,167,0.4575,20.866,62.7707
SW,47352,568224,24,20,28,0.4831,0.0005,0.246709003,6.783713288,0.6754,0.0011,21,13,52,0.1425,20019,0.4228,177,0.4849,11.5473,52.0817
SW,47352,899688,38,34,43,0.7593,0.0008,0.292332754,5.445024726,0.6869,0.0003,35,20,36,0.0986,22979,0.4853,161,0.4411,25.4984,67.265
SW,47352,757632,32,26,37,0.6433,0.0007,0.275270944,5.875168006,0.6833,0.0006,29,17,42,0.1151,21965,0.4639,180,0.4932,18.6763,60.7885
SW,47352,947040,40,35,45,0.8037,0.0008,0.297425306,5.329501382,0.6883,0.0005,36,21,36,0.0986,23140,0.4887,158,0.4329,28.0537,69.353
SW,47352,615576,26,22,30,0.5189,0.0005,0.254655883,6.502745507,0.6784,0,23,14,48,0.1315,20636,0.4358,172,0.4712,13.5105,54.4338
SW,47352,426168,18,14,22,0.3599,0.0004,0.218147062,8.034389665,0.665,-0.001,15,10,65,0.1781,17800,0.3759,192,0.526,7.0301,45.6245
SW,47352,710280,30,25,35,0.5995,0.0006,0.268863365,6.056190989,0.6822,0.0007,27,16,44,0.1205,21524,0.4546,174,0.4767,16.7028,58.8419
SW,47352,284112,12,9,15,0.2318,0.0003,0.177891267,10.8073231,0.6438,0.0024,10,7,99,0.2712,12995,0.2744,226,0.6192,3.2548,38.8466
SW,47352,189408,8,5,11,0.1593,0.0002,0.137635472,16.04007024,0.6063,0.0021,6,5,167,0.4575,8299,0.1753,306,0.8384,1.6059,34.091
SW,47352,236760,10,7,13,0.1986,0.0002,0.159789835,12.71681567,0.6284,-0.0009,8,6,117,0.3205,11227,0.2371,254,0.6959,2.2695,36.5956
SW,47352,142056,6,3,9,0.1194,0.0001,0.109073531,23.22675798,0.5664,0.0054,4,4,256,0.7014,4113,0.0869,587,1.6082,1.0667,31.3889
SW,47352,662928,28,24,33,0.5507,0.0006,0.262013546,6.263215282,0.6807,-0.0003,25,15,46,0.126,21289,0.4496,166,0.4548,15.7898,56.7526
SW,47352,473520,20,16,24,0.3984,0.0004,0.22860757,7.526263817,0.6697,-0.0006,17,11,62,0.1699,17877,0.3775,191,0.5233,8.391,47.5971
SW,28752,230016,16,13,19,0.3324,0.0006,0.217212266,8.083103295,0.6587,0.001,13,9,67,0.1836,10185,0.3542,189,0.5178,3.3013,25.6081
SW,28752,316272,22,18,26,0.4336,0.0008,0.250476994,6.64744365,0.6728,-0.0018,19,12,52,0.1425,11822,0.4112,171,0.4685,5.7182,29.7029
SW,28752,201264,14,11,17,0.2801,0.0005,0.203263975,8.884663326,0.6527,0.0018,12,8,77,0.211,9028,0.314,195,0.5342,2.5412,24.5522
SW,28752,517536,36,32,40,0.7191,0.0013,0.30191962,5.231918779,0.6869,0.0004,33,19,37,0.1014,13779,0.4792,160,0.4384,13.8755,38.9889
SW,28752,488784,34,30,39,0.6836,0.0012,0.295949023,5.36243527,0.6845,-0.0001,31,18,38,0.1041,13673,0.4755,160,0.4384,12.5161,37.6914
SW,28752,345024,24,20,28,0.4671,0.0008,0.259565943,6.34083551,0.6765,-0.0036,21,13,49,0.1342,12323,0.4286,169,0.463,6.8504,31.0676
SW,28752,546288,38,32,42,0.7594,0.0013,0.307567321,5.114741493,0.688,-0.0002,34,20,35,0.0959,13922,0.4842,161,0.4411,15.307,40.0807
SW,28752,460032,32,28,36,0.6432,0.0011,0.289616355,5.508913015,0.6835,0.0012,29,18,40,0.1096,13184,0.4585,157,0.4301,11.213,36.3916
SW,28752,575040,40,35,44,0.7948,0.0014,0.312925266,5.008836313,0.6887,0.0002,36,21,34,0.0932,13972,0.4859,151,0.4137,16.848,41.3233
SW,28752,373776,26,21,30,0.5089,0.0009,0.267926966,6.083639894,0.6794,0.0019,23,14,47,0.1288,12267,0.4266,170,0.4658,7.7659,32.6065
SW,28752,258768,18,14,22,0.3583,0.0006,0.229515531,7.485147172,0.6649,0.0034,15,10,62,0.1699,10692,0.3719,180,0.4932,4.1842,27.2886
SW,28752,431280,30,26,34,0.6047,0.001,0.282874854,5.6747314,0.682,0.0001,27,16,42,0.1151,13024,0.453,164,0.4493,9.9951,35.284
SW,28752,172512,12,9,15,0.2371,0.0004,0.187161854,10.02120327,0.6429,0.0009,10,7,92,0.2521,8001,0.2783,220,0.6027,1.8357,23.2613
SW,28752,115008,8,5,11,0.1578,0.0003,0.144808178,14.81169017,0.6068,-0.004,6,5,147,0.4027,4759,0.1655,301,0.8247,0.9437,20.513
SW,28752,143760,10,7,13,0.1935,0.0003,0.168117088,11.76817546,0.6298,-0.0016,8,6,110,0.3014,6581,0.2289,233,0.6384,1.3454,21.7817
SW,28752,86256,6,4,9,0.1186,0.0002,0.114757766,21.41212865,0.5668,-0.0048,4,4,241,0.6603,2522,0.0877,554,1.5178,0.6296,18.9174
SW,28752,402528,28,24,32,0.5638,0.001,0.275668064,5.864325707,0.6803,0.0014,25,15,44,0.1205,12871,0.4477,161,0.4411,8.7192,33.8656
SW,28752,287520,20,16,24,0.4117,0.0007,0.240521177,7.020320641,0.6689,0.0032,17,11,56,0.1534,11022,0.3833,170,0.4658,4.9079,28.4333
SW,43627,349016,16,13,20,0.3191,0.0004,0.208146382,8.587196414,0.6599,-0.0016,13,9,72,0.1973,15008,0.344,197,0.5397,5.114,39.6811
SW,43627,479897,22,18,26,0.4308,0.0005,0.240022726,7.040112334,0.6735,0.0016,18,13,55,0.1507,17187,0.394,180,0.4932,9.0054,45.8569
SW,43627,305389,14,11,17,0.2807,0.0003,0.194780257,9.451161932,0.652,0.0025,12,8,82,0.2247,14129,0.3239,205,0.5616,3.8878,37.5203
SW,43627,785286,36,30,41,0.7113,0.0008,0.289318268,5.516023333,0.6864,0.0002,32,19,38,0.1041,20824,0.4773,163,0.4466,21.148,59.7023
SW,43627,741659,34,29,39,0.6787,0.0008,0.283596868,5.656457939,0.6849,-0.0017,30,18,40,0.1096,20712,0.4748,169,0.463,19.1272,58.1061
SW,43627,523524,24,19,28,0.4871,0.0006,0.248732325,6.709835439,0.6757,0.0038,21,13,51,0.1397,18554,0.4253,173,0.474,10.6406,47.7507
SW,43627,828913,38,33,43,0.7662,0.0009,0.294730248,5.389962588,0.6873,0,35,20,37,0.1014,21180,0.4855,162,0.4438,23.2413,61.6075
SW,43627,698032,32,28,36,0.6358,0.0007,0.27752851,5.814093978,0.6837,-0.0008,28,17,41,0.1123,20299,0.4653,168,0.4603,18.0914,56.0398
SW,43627,872540,40,35,45,0.7943,0.0009,0.299864566,5.27604676,0.6887,0.0007,36,21,36,0.0986,21326,0.4888,159,0.4356,25.5767,63.3919
SW,43627,567151,26,21,31,0.5209,0.0006,0.25674438,6.432839657,0.678,0.0021,23,14,47,0.1288,19278,0.4419,172,0.4712,12.201,49.8804
SW,43627,392643,18,14,21,0.3573,0.0004,0.219936141,7.942745298,0.665,-0.0006,15,10,66,0.1808,16230,0.372,191,0.5233,6.3379,41.5475
SW,43627,654405,30,26,34,0.5972,0.0007,0.271068381,5.992575987,0.6823,-0.0016,27,16,44,0.1205,19782,0.4534,172,0.4712,15.8919,53.9885
SW,43627,261762,12,9,16,0.2373,0.0003,0.179350198,10.67615379,0.6431,0.0006,10,7,98,0.2685,12134,0.2781,220,0.6027,2.8715,35.643
SW,43627,174508,8,5,12,0.159,0.0002,0.138764255,15.83528689,0.6063,0.0007,6,5,159,0.4356,7439,0.1705,295,0.8082,1.4675,31.147
SW,43627,218135,10,7,13,0.1987,0.0002,0.161100311,12.55856663,0.6294,0.0012,8,6,115,0.3151,9857,0.2259,243,0.6658,2.1122,33.5401
SW,43627,130881,6,3,8,0.1173,0.0001,0.10996807,22.92476936,0.5671,0.0002,4,4,263,0.7205,4000,0.0917,556,1.5233,0.9817,28.8583
SW,43627,610778,28,23,32,0.5485,0.0006,0.264162385,6.196687539,0.6807,-0.0004,25,15,45,0.1233,19720,0.452,168,0.4603,14.0067,52.0239
SW,43627,436270,20,16,25,0.4047,0.0005,0.230482439,7.441850708,0.6691,-0.0018,17,11,59,0.1616,17248,0.3954,185,0.5068,7.5911,43.8012
SW,40409,323272,16,13,20,0.3155,0.0004,0.209755167,8.493342332,0.6601,-0.0007,14,9,71,0.1945,14312,0.3542,193,0.5288,4.7701,36.416
SW,40409,444499,22,18,25,0.4429,0.0005,0.241877886,6.967017504,0.673,0.0029,19,12,54,0.1479,16437,0.4068,177,0.4849,8.388,42.2149
SW,40409,282863,14,11,17,0.2774,0.0003,0.196285734,9.345687232,0.6535,0.0003,11,9,84,0.2301,12263,0.3035,206,0.5644,3.6623,34.6726
SW,40409,727362,36,32,41,0.719,0.0009,0.291554438,5.463164955,0.6864,0,33,19,38,0.1041,19324,0.4782,165,0.4521,19.3691,55.2383
SW,40409,686953,34,29,38,0.6671,0.0008,0.285788817,5.601750558,0.6857,0.0028,31,18,40,0.1096,18724,0.4634,168,0.4603,18.4384,53.4971
SW,40409,484908,24,20,28,0.4728,0.0006,0.250654803,6.641151813,0.6761,-0.0009,21,13,51,0.1397,17227,0.4263,178,0.4877,9.6548,44.1579
SW,40409,767771,38,34,43,0.747,0.0009,0.297008248,5.338760346,0.6876,-0.0001,34,20,37,0.1014,19557,0.484,159,0.4356,21.3839,57.0108
SW,40409,646544,32,28,36,0.6502,0.0008,0.279673556,5.757306431,0.6833,-0.0005,29,17,40,0.1096,18862,0.4668,173,0.474,16.5221,51.7385
SW,40409,808180,40,35,45,0.7999,0.001,0.30218225,5.226337948,0.6884,-0.0004,36,21,35,0.0959,19754,0.4889,156,0.4274,23.6349,58.6241
SW,40409,525317,26,22,31,0.5118,0.0006,0.258728784,6.367846573,0.6788,0.0015,23,14,49,0.1342,17667,0.4372,170,0.4658,11.2762,46.2704
SW,40409,363681,18,14,22,0.3622,0.0004,0.221636049,7.857552033,0.6647,-0.001,15,10,65,0.1781,14891,0.3685,196,0.537,5.9088,38.5302
SW,40409,606135,30,26,34,0.5982,0.0007,0.273163497,5.933427708,0.682,-0.002,27,16,42,0.1151,18302,0.4529,160,0.4384,14.5214,49.965
SW,40409,242454,12,8,15,0.2376,0.0003,0.180736414,10.55421657,0.6431,-0.0001,10,7,100,0.274,11023,0.2728,224,0.6137,2.672,32.9364
SW,40409,161636,8,5,11,0.1607,0.0002,0.139836778,15.64485003,0.6062,0.0009,6,5,157,0.4301,6913,0.1711,302,0.8274,1.3235,28.9833
